,RECV_CPLT_DM,EVT_CL_CD,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,RECV_year,RECV_month,RECV_day,RECV_hour,RECV_minute,RECV_second,total_address,city,cluster
8081,22/11/24 18:11:27,401,세종특별자치시 세종시 금남면 용담리(금남면 ) 3-5,127.29260168,36.42180754,22,11,24,18,11,27,"대전서중학교, 57, 동서대로997번길, 괴정동, 내동, 서구, 대전, 35286, 대한민국",세종특별자치시,6
8085,22/11/19 18:17:56,401,세종특별자치시 세종시 소정면 운당리(소정면 ) 127-1,127.1505529,36.700505,22,11,19,18,17,56,"머드로, 신흑동, 보령시, 충청남도, 33488, 대한민국",세종특별자치시,1
8087,22/11/20 15:55:24,401,세종특별자치시 세종시 대평동 (대평동 ) 268-26,127.2747177,36.4685637,22,11,20,15,55,24,"송촌동, 대덕구, 대전, 34418, 대한민국",세종특별자치시,27
8090,22/11/24 12:23:41,401,세종특별자치시 세종시 보람동(보람동) 623-10,127.29291915,36.48098807,22,11,24,12,23,41,"연무IC, 논산천안고속도로, 화정리, 논산시, 충청남도, 32945, 대한민국",세종특별자치시,23
8093,22/11/23 18:30:10,401,세종특별자치시 세종시 아름동 (행정:아름동 ) 1318,127.243358,36.512197,22,11,23,18,30,10,"금천리, 당진시, 충청남도, 31741, 대한민국",세종특별자치시,32
8097,22/11/28 20:59:57,401,세종특별자치시 세종시 새롬동 (새롬동 ) 558-2,127.251361,36.4873499,22,11,28,20,59,57,"가재마을11단지, 달빛로, 종촌동, 세종, 30064, 대한민국",세종특별자치시,31
8100,22/11/21 08:26:02,401,세종특별자치시 세종시 가람동 (한솔동 ) 65-7,127.25287008,36.4714265,22,11,21,8,26,2,"412동, 행복대로, 대평동, 용포리, 세종, 30153, 대한민국",세종특별자치시,13
8103,22/11/21 08:47:00,401,세종특별자치시 세종시 다정동 (행정:다정동 ) 920,127.250497,36.49606,22,11,21,8,47,0,"노은동로87번길, 노은1동, 노은동, 유성구, 대전, 34091, 대한민국",세종특별자치시,37
8105,22/11/19 15:57:32,401,세종특별자치시 세종시 소정면 운당리(소정면 ) 185-13,127.14930296,36.70603037,22,11,19,15,57,32,"충남도청문예회관, 충예로, 목리, 예산군, 충청남도, 32278, 대한민국",세종특별자치시,1
8108,22/11/27 13:38:47,401,세종특별자치시 세종시 종촌동 (종촌동 ) 654,127.25041246,36.50485423,22,11,27,13,38,47,"종합시장길, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국",세종특별자치시,38
8116,22/11/24 18:09:06,401,세종특별자치시 세종시 금남면 용담리(금남면 ) 3-5,127.29260168,36.42180754,22,11,24,18,9,6,"송암리, 태안군, 충청남도, 32154, 대한민국",세종특별자치시,6
8118,22/11/19 00:59:34,401,세종특별자치시 세종시 금남면 용포리(행정:금남면 ) 320,127.278911,36.46287,22,11,19,0,59,34,"정림서로, 정림동, 서구, 대전, 35397, 대한민국",세종특별자치시,26
8124,22/11/21 13:21:42,401,세종특별자치시 세종시 도담동 (도담동 ) 899,127.26232052,36.52492762,22,11,21,13,21,42,"청수17길, 청수동, 동남구, 천안시, 충청남도, 31194, 대한민국",세종특별자치시,14
8126,22/11/21 19:17:40,401,세종특별자치시 세종시 조치원읍 교리(조치원읍 ) 17-19,127.29897,36.604149,22,11,21,19,17,40,"세종로, 전동면, 세종, 30011, 대한민국",세종특별자치시,24
8128,22/11/30 16:39:35,401,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 12-1,127.297574,36.601231,22,11,30,16,39,35,"안면도리모텔, 백사장1길, 태안군, 충청남도, 32158, 대한민국",세종특별자치시,25
8133,22/12/02 13:26:43,401,세종특별자치시 세종시 어진동 (도담동 ) 550,127.2623581,36.5069997,22,12,2,13,26,43,"관저1동 행정복지센터, 24, 관저북로, 관저1동, 서구, 대전, 35364, 대한민국",세종특별자치시,34
8138,22/11/21 19:54:28,401,세종특별자치시 세종시 다정동 (다정동 ) 920,127.24891206,36.49620961,22,11,21,19,54,28,"한국폴리텍대학 홍성캠퍼스, 충서로, 옥암리, 홍성군, 충청남도, 32236, 대한민국",세종특별자치시,37
8139,22/12/07 22:52:26,401,세종특별자치시 세종시 소담동 (소담동 ) 586,127.30231848,36.48479816,22,12,7,22,52,26,"충서로, 옥암리, 홍성군, 충청남도, 32225, 대한민국",세종특별자치시,22
8141,22/11/19 21:55:44,401,세종특별자치시 세종시 가람동 (한솔동 ) 970,127.2503632,36.4709187,22,11,19,21,55,44,"사랑의동물병원, 갈마로69번길, 갈마동, 갈마1동, 갈마동, 서구, 대전, 35272, 대한민국",세종특별자치시,13
8142,22/11/26 17:42:12,401,세종특별자치시 세종시 나성동 (새롬동 ) 735,127.25632284,36.49111895,22,11,26,17,42,12,"대덕대로127번길, 갈마동, 갈마1동, 갈마동, 서구, 대전, 35272, 대한민국",세종특별자치시,43
8143,22/11/24 09:04:49,401,세종특별자치시 소담동 617 ,127.30742,36.48191,22,11,24,9,4,49,"동서대로, 송촌동, 대덕구, 대전, 34418, 대한민국",세종특별자치시,20
8145,22/11/20 16:16:25,401,세종특별자치시 세종시 어진동 (도담동 ) 595,127.26341617,36.49672175,22,11,20,16,16,25,"논산경찰서 논산지구대, 해월로, 부창동, 원봉리, 논산시, 충청남도, 32968, 대한민국",세종특별자치시,36
8150,22/11/21 06:20:38,401,세종특별자치시 세종시 조치원읍 상리(행정:조치원읍 ),127.304796,36.603099,22,11,21,6,20,38,"MODA, 대정남로, 대정동, 진잠동, 유성구, 대전, 34228, 대한민국",세종특별자치시,21
8151,22/11/30 09:54:58,401,세종특별자치시 세종시 소정면 운당리(행정:소정면 ) 35-4,127.15225,36.69775,22,11,30,9,54,58,"우암로, 성남동, 동구, 대전, 34611, 대한민국",세종특별자치시,1
8154,22/11/28 18:38:57,401,세종특별자치시 세종시 다정동 (다정동 ) 산15,127.23995387,36.49841917,22,11,28,18,38,57,"산내로1315번길, 대별동, 산내동, 동구, 대전, 34703, 대한민국",세종특별자치시,40
8155,22/11/25 13:18:36,401,세종특별자치시 세종시 가람동 (한솔동 ) 434-1,127.249553,36.47329,22,11,25,13,18,36,"탄방중학교, 둔산로, 관저2동, 둔산동, 서구, 대전, 35248, 대한민국",세종특별자치시,13
8156,22/11/21 19:47:37,401,세종특별자치시 세종시 조치원읍 죽림리(조치원읍 ) 256-2,127.29863857,36.59213128,22,11,21,19,47,37,"희망2길, 궁촌동, 보령시, 충청남도, 33465, 대한민국",세종특별자치시,16
8161,22/11/25 16:44:32,401,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 12-11,127.2979403,36.6005391,22,11,25,16,44,32,"삼부아파트 407동, 평촌로, 태평동, 태평2동, 태평동, 중구, 대전, 34888, 대한민국",세종특별자치시,25
8163,22/11/22 17:30:22,401,세종특별자치시 세종시 부강면 부강리(행정:부강면 ) 962-7,127.36748773,36.52823549,22,11,22,17,30,22,"복수동로, 복수동, 서구, 대전, 35411, 대한민국",세종특별자치시,4
8165,22/11/26 14:05:25,401,세종특별자치시 세종시 다정동 (다정동 ) 363-466,127.24201561,36.49118778,22,11,26,14,5,25,"죽성로, 화강리, 청양군, 충청남도, 33310, 대한민국",세종특별자치시,31
8166,22/11/22 10:00:30,401,세종특별자치시 세종시 새롬동 (새롬동 ) 573,127.25343708,36.48533768,22,11,22,10,0,30,"301동, 80, 용운로, 용운동, 동구, 대전, 34660, 대한민국",세종특별자치시,31
8167,22/11/25 22:08:11,401,세종특별자치시 세종시 조치원읍 교리(조치원읍 ) 28-1,127.2976978,36.60366371,22,11,25,22,8,11,"스마일마트, 신갈마로209번길, 갈마2동, 갈마동, 서구, 대전, 35276, 대한민국",세종특별자치시,24
8170,22/11/26 21:24:20,401,세종특별자치시 세종시 나성동 (새롬동 ) 735,127.255969,36.490928,22,11,26,21,24,20,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,43
8171,22/11/27 00:32:22,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ),127.277855,36.55272,22,11,27,0,32,22,"중앙로역 3번출구, 대종로, 대흥동, 중구, 대전, 34915, 대한민국",세종특별자치시,9
8172,22/11/25 10:11:55,401,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 7-13,127.298348,36.600748,22,11,25,10,11,55,"홍성천길, 홍성읍, 홍성군, 충청남도, 32236, 대한민국",세종특별자치시,25
8173,22/11/22 19:50:14,401,세종특별자치시 세종시 한솔동 (행정:한솔동 ) 984,127.252637,36.473724,22,11,22,19,50,14,"108, 어의정로, 풍기동, 아산시, 충청남도, 31579, 대한민국",세종특별자치시,13
8174,22/11/29 04:59:26,401,세종특별자치시 조치원읍 정리 102-2 ,127.2981796,36.5999413,22,11,29,4,59,26,"갈마할인마트, 계룡로367번길, 갈마2동, 갈마동, 서구, 대전, 35276, 대한민국",세종특별자치시,25
8177,22/11/22 18:36:05,401,세종특별자치시 세종시 조치원읍 침산리(행정:조치원읍 ) 51-2,127.291592,36.603134,22,11,22,18,36,5,"계룡로406번길, 갈마동, 갈마1동, 갈마동, 서구, 대전, 35230, 대한민국",세종특별자치시,18
8178,22/11/29 12:50:17,401,세종특별자치시 세종시 소담동 (소담동 ) 543,127.29950666,36.48474813,22,11,29,12,50,17,"계룡로, 봉명동, 온천1동, 온천동, 유성구, 대전, 34189, 대한민국",세종특별자치시,22
8179,22/11/22 19:17:55,401,세종특별자치시 세종시 아름동 (행정:아름동 ) 1324,127.245719,36.512225,22,11,22,19,17,55,"현대제철로, 유곡리, 당진시, 충청남도, 31714, 대한민국",세종특별자치시,33
8180,22/11/28 18:47:17,401,세종특별자치시 세종시 다정동 (다정동 ) 363-457,127.24359786,36.48923619,22,11,28,18,47,17,"중앙로, 동문동, 서산시, 충청남도, 31992, 대한민국",세종특별자치시,31
8182,22/11/28 17:22:57,401,세종특별자치시 세종시 나성동 (새롬동 ) 732,127.2560149,36.49242027,22,11,28,17,22,57,"53, 봉명로, 봉명동, 동남구, 천안시, 충청남도, 31150, 대한민국",세종특별자치시,43
8184,22/11/29 09:05:29,401,세종특별자치시 세종시 새롬동 (새롬동 ) 556,127.24955507,36.48797144,22,11,29,9,5,29,"문창로, 대흥동, 중구, 대전, 34927, 대한민국",세종특별자치시,31
8190,22/11/30 23:38:54,401,세종특별자치시 세종시 소정면 운당리(소정면 ) 62-10,127.154818,36.695033,22,11,30,23,38,54,"천안IC 회차로, 동남구, 천안시, 충청남도, 31090, 대한민국",세종특별자치시,1
8191,22/12/03 00:25:13,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ),127.277855,36.55272,22,12,3,0,25,13,"한진리, 당진시, 충청남도, 31720, 대한민국",세종특별자치시,9
8193,22/11/30 13:47:33,401,세종특별자치시 세종시 나성동(한솔동) 380-15,127.25765527,36.48609558,22,11,30,13,47,33,"GS25, 충무로107번길, 대흥동, 중구, 대전, 34919, 대한민국",세종특별자치시,43
8194,22/11/29 16:21:45,401,세종특별자치시 세종시 새롬동 (새롬동 ) 554,127.24700263,36.48751149,22,11,29,16,21,45,"양유정1로, 읍내동, 서산시, 충청남도, 31970, 대한민국",세종특별자치시,31
8196,22/11/29 16:03:25,401,세종특별자치시 세종시 나성동 (새롬동 ) 747,127.257846,36.486035,22,11,29,16,3,25,"함초롬치과의원, 당진중앙2로, 읍내동, 당진시, 충청남도, 31776, 대한민국",세종특별자치시,43
8197,22/12/03 00:28:28,401,세종특별자치시 세종시 연기면 연기리(연기면 ) 511-1,127.27772064,36.55256113,22,12,3,0,28,28,"동서대로997번길, 내동, 서구, 대전, 35286, 대한민국",세종특별자치시,9
8198,22/12/03 01:00:32,401,세종특별자치시 세종시 연기면 보통리(행정:연기면 ),127.277855,36.55272,22,12,3,1,0,32,"대덕대로112번길, 갈마동, 갈마1동, 갈마동, 서구, 대전, 35272, 대한민국",세종특별자치시,9
8204,22/12/08 10:28:23,401,세종특별자치시 세종시 아름동 (아름동 ) 805,127.24865198,36.52632236,22,12,8,10,28,23,"홍성우체국, 내포로, 오관리, 홍성군, 충청남도, 32236, 대한민국",세종특별자치시,17
8205,22/12/05 23:27:38,401,세종특별자치시 세종시 보람동 (보람동 ) 744,127.28982091,36.47917449,22,12,5,23,27,38,"도안동로31번길, 가수원동, 서구, 대전, 35368, 대한민국",세종특별자치시,23
8206,22/12/08 10:56:09,401,세종특별자치시 세종시 연기면 연기리(연기면 ) 515-9,127.27674,36.551149,22,12,8,10,56,9,"석남사거리, 남부순환로, 서산시, 충청남도, 31998, 대한민국",세종특별자치시,9
8209,22/11/30 13:45:54,401,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 94,127.30100003,36.60105618,22,11,30,13,45,54,"116, 과례로, 문화동, 문화1동, 문화동, 중구, 대전, 35015, 대한민국",세종특별자치시,25
8210,22/11/28 13:05:03,401,세종특별자치시 세종시 조치원읍 원리(조치원읍 ) 12-11,127.297747,36.600523,22,11,28,13,5,3,"온천대로, 득산동, 행목리, 아산시, 충청남도, 31531, 대한민국",세종특별자치시,25
8214,22/11/28 09:51:14,401,세종특별자치시 세종시 도담동 (도담동 ) 407,127.25776922,36.51929906,22,11,28,9,51,14,"당진선거관리위원회, 교동길, 읍내동, 당진시, 충청남도, 31769, 대한민국",세종특별자치시,35
8215,22/12/01 19:09:55,401,세종특별자치시 세종시 아름동 (아름동 ) 805,127.2484964,36.5258342,22,12,1,19,9,55,"대덕대로, 화암동, 신성동, 유성구, 대전, 34058, 대한민국",세종특별자치시,17
8222,22/11/30 18:09:04,401,세종특별자치시 세종시 대평동 (대평동 ) 705,127.27792,36.472024,22,11,30,18,9,4,"유성다인치과의원, 계룡로88번길, 봉명동, 온천1동, 온천동, 유성구, 대전, 34179, 대한민국",세종특별자치시,28
8224,22/11/27 15:48:49,401,세종특별자치시 세종시 한솔동 (한솔동 ) 939,127.2596289,36.48280706,22,11,27,15,48,49,"온양고등학교, 1411, 온천대로, 온천동, 아산시, 충청남도, 31506, 대한민국",세종특별자치시,45
8226,22/11/30 11:15:35,401,세종특별자치시 세종시 소담동 (소담동 ) 32-106,127.30550404,36.47976326,22,11,30,11,15,35,"바른3길, 아름동, 세종, 30099, 대한민국",세종특별자치시,20
8227,22/12/04 13:48:19,401,세종특별자치시 세종시 보람동 (보람동 ) 764,127.29113325,36.47762811,22,12,4,13,48,19,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,23
8228,22/11/26 19:14:51,401,세종특별자치시 세종시 소담동 (소담동 ) 120-1,127.302146,36.48831,22,11,26,19,14,51,"오정동, 대덕구, 대전, 34379, 대한민국",세종특별자치시,22
8229,22/12/08 20:33:02,401,세종특별자치시 세종시 소담동 (소담동 ) 9-7,127.30800475,36.48039957,22,12,8,20,33,2,"구장터로, 보령시, 충청남도, 33465, 대한민국",세종특별자치시,20
8233,22/12/05 16:36:26,401,세종특별자치시 세종시 나성동 (행정:새롬동 ) 741,127.256485,36.488526,22,12,5,16,36,26,"합내로23번길, 가양1동, 성남동, 동구, 대전, 34590, 대한민국",세종특별자치시,43
8234,22/12/02 13:29:12,401,세종특별자치시 세종시 조치원읍 상리(조치원읍 ) 3,127.30442,36.603495,22,12,2,13,29,12,"모텔퀸스타운, 월드컵대로307번길, 봉명동, 온천1동, 온천동, 유성구, 대전, 34188, 대한민국",세종특별자치시,21
8236,22/12/07 06:59:42,401,세종특별자치시 세종시 도담동 (행정:도담동 ) 407,127.257943,36.519513,22,12,7,6,59,42,"현대오일뱅크신대전주유소, 도산로, 변동, 서구, 대전, 35315, 대한민국",세종특별자치시,35
8237,22/11/30 21:54:17,401,세종특별자치시 세종시 소정면 운당리(행정:소정면 ),127.14967,36.705952,22,11,30,21,54,17,"두정상가1길, 두정동, 서북구, 천안시, 충청남도, 31106, 대한민국",세종특별자치시,1
8240,22/12/01 11:51:33,401,세종특별자치시 세종시 아름동 (아름동 ) 1308,127.24166384,36.51336136,22,12,1,11,51,33,"대흥가정의원, 보문로, 대흥동, 중구, 대전, 34917, 대한민국",세종특별자치시,32
8242,22/12/09 00:22:50,401,세종특별자치시 세종시 연기면 보통리(연기면 ) 371-9,127.27827938,36.55360452,22,12,9,0,22,50,"대화로52번안길, 대화동, 대덕구, 대전, 34365, 대한민국",세종특별자치시,9
8244,22/12/01 00:42:46,401,세종특별자치시 세종시 나성동 (행정:새롬동 ) 762,127.256968,36.490839,22,12,1,0,42,46,"논산시내버스정류장, 10, 해월로249번길, 반월동, 논산시, 충청남도, 32964, 대한민국",세종특별자치시,43
8246,22/12/01 01:50:46,401,세종특별자치시 세종시 조치원읍 신흥리(조치원읍 ) 391-13,127.29197502,36.59170389,22,12,1,1,50,46,"유등천동로, 용두동, 중구, 대전, 34875, 대한민국",세종특별자치시,16
8248,22/12/01 01:45:44,401,세종특별자치시 세종시 조치원읍 신흥리(조치원읍 ) 391-13,127.29197502,36.59170389,22,12,1,1,45,44,"이마트트레이더스 월평점, 한밭대로570번길, 월평동, 월평1동, 월평동, 서구, 대전, 35210, 대한민국",세종특별자치시,16
